image,px,py
09_002161.jpg,216.50046920776367,173.21793746948242
09_002162.jpg,216.50046920776367,173.21793746948242
09_002163.jpg,216.38825607299805,173.16251373291016
09_002164.jpg,216.48990631103516,173.04050827026367
09_002165.jpg,216.48990631103516,173.04050827026367
09_002166.jpg,216.5233383178711,173.11858367919922
09_002167.jpg,216.5233383178711,173.11858367919922
09_002168.jpg,219.10828399658203,173.85357666015625
09_002169.jpg,216.40483474731445,172.86230087280273
09_002170.jpg,216.40483474731445,172.86230087280273
09_002171.jpg,195.59660720825195,142.65921545028687
